"date","symbol","volume"
"2024-01-22","DKFT.JK","9661700"
"2024-01-22","DPUM.JK","516400"
"2024-01-22","DYAN.JK","1975300"
"2024-01-19","IBST.JK","0"
"2024-01-22","KINO.JK","9000"
"2024-01-22","INCO.JK","9137800"
"2024-01-19","SRIL.JK","0"
"2024-01-22","GIAA.JK","37636200"
"2024-01-22","GJTL.JK","58494600"
"2024-01-19","HDTX.JK","0"
"2024-01-22","ITMA.JK","61159500"
"2024-01-22","JPFA.JK","8465400"
"2024-01-22","KARW.JK","299700"
"2024-01-22","KBLI.JK","170700"
"2024-01-22","KLBF.JK","38130800"
"2024-01-22","MAPA.JK","16044000"
"2024-01-22","MYTX.JK","10500"
"2024-01-22","MTDL.JK","3435100"
"2024-01-22","PANS.JK","57700"
"2024-01-22","PBRX.JK","14400"
"2024-01-22","SAFE.JK","529400"
"2024-01-22","POLL.JK","26900"
"2024-01-22","UNSP.JK","1110100"
"2024-01-22","UCID.JK","356600"
"2024-01-22","EPMT.JK","3900"
"2024-01-22","AKPI.JK","300"
"2024-01-22","ALMI.JK","78800"
"2024-01-22","ANTM.JK","40064300"
"2024-01-22","BJBR.JK","1621000"
"2024-01-22","BRAM.JK","400"
"2024-01-19","BTEK.JK","0"
"2024-01-22","TKIM.JK","771100"
"2024-01-22","RSCH.JK","15151000"
"2024-01-19","TELE.JK","0"
"2024-01-22","INDF.JK","7346000"
"2024-01-22","HOMI.JK","53800"
"2024-01-22","EXCL.JK","35148500"
"2024-01-19","HOTL.JK","0"
"2024-01-22","HAJJ.JK","1734300"
"2024-01-22","KING.JK","3769600"
"2024-01-22","MUTU.JK","4209200"
"2024-01-22","ISAP.JK","23569600"
"2024-01-22","GRPM.JK","263300"
"2024-01-22","PPRI.JK","20524300"
"2024-01-22","HUMI.JK","110993100"
"2024-01-19","ARMY.JK","0"
"2024-01-22","RELF.JK","2228200"
"2024-01-19","DUCK.JK","0"
"2024-01-19","MAGP.JK","0"
"2024-01-22","MAXI.JK","2400"
"2024-01-22","MENN.JK","5754300"
"2024-01-22","DOOH.JK","547930400"
"2024-01-22","NPGF.JK","11200"
"2024-01-22","TAYS.JK","717400"
"2024-01-22","AMMS.JK","287100"
"2024-01-19","LCGP.JK","0"
"2024-01-22","IOTF.JK","25752600"
"2024-01-22","PMMP.JK","60708400"
"2024-01-22","LABA.JK","140500"
"2024-01-19","TRIL.JK","0"
"2024-01-22","BESS.JK","3027800"
"2024-01-22","GTRA.JK","12552800"
"2024-01-22","TOYS.JK","5000"
"2024-01-22","ELIT.JK","17724700"
"2024-01-22","CRSN.JK","810100"
"2024-01-22","AEGS.JK","14708200"
"2024-01-22","SICO.JK","1567300"
"2024-01-19","FORZ.JK","0"
"2024-01-22","FOLK.JK","865900"
"2024-03-27","WINR.JK","149600"
"2024-03-27","GRIA.JK","766100"
"2024-03-27","GULA.JK","5267800"
"2024-03-27","STRK.JK","29200"
"2024-03-27","WIDI.JK","4595500"
"2024-03-27","MSIE.JK","6387300"
"2024-03-27","CYBR.JK","4557200"
"2024-03-27","PTPS.JK","1005700"
"2024-03-27","GRPH.JK","16300"
"2024-01-23","ACRO.JK","23032400"
"2024-01-23","ASLI.JK","102190300"
"2024-01-23","MANG.JK","14071000"
"2024-01-23","NICE.JK","66107000"
"2024-01-23","MSJA.JK","32314500"
"2024-01-23","MSIN.JK","178900"
"2024-01-23","CGAS.JK","79040300"
"2024-01-23","TLDN.JK","62300"
"2024-01-23","DMND.JK","33000"
"2024-01-23","CASH.JK","911800"
"2024-01-23","CBPE.JK","106100"
"2024-01-23","CBRE.JK","15700"
"2024-01-23","AIMS.JK","4471200"
"2024-01-23","AMAR.JK","302600"
"2024-01-23","LTLS.JK","416200"
"2024-01-23","AMOR.JK","2100"
"2024-01-23","LAJU.JK","2122500"
"2024-01-23","LAPD.JK","217500"
"2024-01-23","EDGE.JK","43400"
"2024-01-23","BBCA.JK","92348600"
"2024-01-23","PTMP.JK","34944400"
"2024-01-23","ANJT.JK","1711000"
"2024-01-22","LCKM.JK","0"
"2024-01-23","LEAD.JK","3009900"
"2024-01-22","CBMF.JK","0"
"2024-01-22","BAPI.JK","0"
"2024-01-23","KLAS.JK","287300"
"2024-01-23","LIFE.JK","15000"
"2024-01-23","LION.JK","3100"
"2024-01-22","ALTO.JK","0"
"2024-01-23","ALTO.JK","100"
"2024-01-23","AMFG.JK","7900"
"2024-01-22","LMAS.JK","0"
"2024-01-23","LMPI.JK","100"
"2024-01-23","PIPA.JK","11000"
"2024-01-22","TRUE.JK","0"
"2024-01-23","TRUE.JK","200"
"2024-01-23","SURI.JK","57294700"
"2024-01-23","MICE.JK","64600"
"2024-01-23","LMSH.JK","1800"
"2024-01-22","UNIT.JK","0"
"2024-01-23","CBUT.JK","3700"
"2024-01-23","BRIS.JK","98830300"
"2024-01-23","MOLI.JK","178100"
"2024-01-23","BRPT.JK","161635200"
"2024-01-23","MRAT.JK","104500"
"2024-01-22","MTRA.JK","0"
"2024-01-23","INET.JK","73099200"
"2024-01-23","NIKL.JK","105500"
"2024-01-23","PDPP.JK","5618500"
"2024-01-23","PEVE.JK","751700"
"2024-01-23","ETWA.JK","800"
"2024-01-23","CMNP.JK","18300"
"2024-01-23","CTBN.JK","200"
"2024-01-23","KOKA.JK","83536800"
"2024-01-23","DART.JK","11700"
"2024-01-22","PSKT.JK","0"
"2024-01-23","PSKT.JK","1025500"
"2024-01-23","APIC.JK","4187600"
"2024-01-22","PURE.JK","0"
"2024-01-23","ATAP.JK","73900"
"2024-01-22","ROCK.JK","0"
"2024-01-23","ASPI.JK","71900"
"2024-01-22","CSMI.JK","0"
"2024-01-23","LPIN.JK","16500"
"2024-01-23","RONY.JK","12100"
"2024-01-23","DSFI.JK","3090100"
"2024-01-23","SHIP.JK","4500"
"2024-01-23","ARKA.JK","3512000"
"2024-01-23","BEKS.JK","108000"
"2024-01-23","ADCP.JK","169900"
"2024-01-23","BOBA.JK","136700"
"2024-01-23","ERTX.JK","116800"
"2024-01-23","LPPS.JK","1923000"
"2024-01-23","LRNA.JK","218300"
"2024-01-23","LUCK.JK","568800"
"2024-01-23","LUCY.JK","99100"
"2024-01-23","SONA.JK","16300"
"2024-01-23","KONI.JK","4400"
"2024-01-23","MFMI.JK","300"
"2024-01-23","FITT.JK","100900"
"2024-01-23","APII.JK","31300"
"2024-01-23","NASI.JK","3560000"
"2024-01-23","KLIN.JK","357200"
"2024-01-23","ADHI.JK","11105000"
"2024-01-23","SSMS.JK","20312200"
"2024-01-22","MABA.JK","0"
"2024-01-23","FLMC.JK","10100"
"2024-01-22","BPII.JK","0"
"2024-01-23","BPTR.JK","793800"
"2024-01-23","BREN.JK","36952000"
"2024-01-22","SSTM.JK","0"
"2024-01-23","ARKO.JK","2537200"
"2024-01-23","STAR.JK","218300"
"2024-01-23","MAIN.JK","960500"
"2024-01-23","MARI.JK","18512500"
"2024-01-23","AMAN.JK","1307700"
"2024-01-23","FMII.JK","51600"
"2024-01-23","FOOD.JK","152300"
"2024-01-23","FORU.JK","249400"
"2024-01-23","ARTI.JK","1458100"
"2024-01-23","STTP.JK","800"
"2024-01-23","BMAS.JK","900"
"2024-01-23","BHAT.JK","196800"
"2024-01-23","ASBI.JK","25400"
"2024-01-22","GOLL.JK","0"
"2024-01-23","PGJO.JK","3055000"
"2024-01-23","SULI.JK","694100"
"2024-01-23","BSML.JK","38627900"
"2024-01-22","MDIA.JK","0"
"2024-01-23","BSSR.JK","498400"
"2024-01-22","SWAT.JK","0"
"2024-01-23","SWAT.JK","100"
"2024-01-23","MEGA.JK","4900"
"2024-01-23","MDKI.JK","933200"
"2024-01-23","CCSI.JK","700"
"2024-01-22","BSWD.JK","0"
"2024-01-22","BTEL.JK","0"
"2024-01-23","MEDS.JK","387500"
"2024-01-23","FUJI.JK","22400"
"2024-01-23","LPPF.JK","1832800"
"2024-01-22","COWL.JK","0"
"2024-01-23","SWID.JK","227700"
"2024-01-23","KDTN.JK","23700"
"2024-01-23","FPNI.JK","2076900"
"2024-01-22","META.JK","0"
"2024-01-23","TALF.JK","5100"
"2024-01-23","TAPG.JK","7431200"
"2024-01-23","ASJT.JK","22500"
"2024-01-23","MGNA.JK","189500"
"2024-01-23","BUDI.JK","201500"
"2024-01-22","GAMA.JK","0"
"2024-01-23","BNBR.JK","22100"
"2024-01-23","PICO.JK","768000"
"2024-01-23","KETR.JK","520200"
"2024-01-23","ARII.JK","37400"
"2024-01-23","BUVA.JK","620100"
"2024-01-23","BVIC.JK","3373300"
"2024-01-23","CEKA.JK","12100"
"2024-01-23","MINA.JK","100"
"2024-01-23","MITI.JK","389400"
"2024-01-23","CENT.JK","6048000"
"2024-01-22","TAXI.JK","0"
"2024-01-23","TCID.JK","2200"
"2024-01-23","BWPT.JK","7172800"
"2024-01-23","CAMP.JK","1596200"
"2024-01-23","PURI.JK","873000"
"2024-01-23","TGKA.JK","1300"
"2024-01-23","CARS.JK","20701400"
"2024-03-26","NSSS.JK","0"
"2024-03-27","NSSS.JK","9831700"
"2024-03-26","HEAL.JK","0"
"2024-03-27","HEAL.JK","20591800"
"2024-03-26","IMAS.JK","0"
"2024-03-27","IMAS.JK","929300"
"2024-03-26","JATI.JK","0"
"2024-03-27","JATI.JK","5400"
"2024-03-26","PGEO.JK","0"
"2024-03-27","PGEO.JK","8782300"
"2024-03-26","PMJS.JK","0"
"2024-03-27","PMJS.JK","28200"
"2024-03-26","APEX.JK","0"
"2024-03-27","APEX.JK","3819900"
"2024-03-26","BIRD.JK","0"
"2024-03-27","BIRD.JK","2213000"
"2024-03-26","PNIN.JK","0"
"2024-03-27","PNIN.JK","3028400"
"2024-03-26","RUNS.JK","0"
"2024-03-27","RUNS.JK","157600"
"2024-03-26","PNBN.JK","0"
"2024-03-27","PNBN.JK","5694000"
"2024-03-26","POOL.JK","0"
"2024-03-26","BBYB.JK","0"
"2024-03-27","BBYB.JK","99438400"
"2024-03-27","JAYA.JK","1248900"
"2024-03-27","PTBA.JK","12763000"
"2024-03-27","ADMR.JK","13441200"
"2024-03-27","JGLE.JK","48200"
"2024-03-27","BABP.JK","29133600"
"2024-03-27","SAME.JK","4675500"
"2024-03-27","ASRI.JK","5118900"
"2024-03-27","JKON.JK","10517900"
"2024-03-27","SAMF.JK","101000"
"2024-03-27","ABBA.JK","12850600"
"2024-03-26","ABDA.JK","0"
"2024-03-26","ADMF.JK","0"
"2024-03-27","ADMF.JK","322500"
"2024-03-26","BEST.JK","0"
"2024-03-27","BEST.JK","5601600"
"2024-03-27","BJTM.JK","24767100"
"2024-03-26","JSKY.JK","0"
"2024-03-27","BLTA.JK","14900"
"2024-03-27","BMTR.JK","77702600"
"2024-03-27","ADMG.JK","170600"
"2024-03-27","DWGL.JK","15200"
"2024-03-27","SAPX.JK","79200"
"2024-03-27","BSDE.JK","9117800"
"2024-03-27","BTPS.JK","8390400"
"2024-03-27","AGRS.JK","15153400"
"2024-03-27","AGRO.JK","32499600"
"2024-03-27","SATU.JK","21919300"
"2024-03-27","SBAT.JK","17426800"
"2024-03-27","SBMA.JK","725600"
"2024-03-26","JTPE.JK","0"
"2024-03-27","JTPE.JK","24979000"
"2024-03-26","SCCO.JK","0"
"2024-03-27","SCCO.JK","17900"
"2024-03-26","EAST.JK","0"
"2024-03-27","EAST.JK","667000"
"2024-03-26","SCNP.JK","0"
"2024-03-27","SCNP.JK","8300"
"2024-03-26","NFCX.JK","0"
"2024-03-27","NFCX.JK","18600"
"2024-01-23","BSIM.JK","120000"
"2024-01-23","MKTR.JK","823900"
"2024-01-23","MMIX.JK","768700"
"2024-01-23","MORA.JK","19300"
"2024-01-22","DEFI.JK","0"
"2024-01-22","PLAS.JK","0"
"2024-01-23","MREI.JK","7900"
"2024-01-22","MTFN.JK","0"
"2024-01-23","BUAH.JK","246300"
"2024-01-23","IKAN.JK","581200"
"2024-01-23","MBTO.JK","371800"
"2024-01-23","TOPS.JK","1124200"
"2024-01-23","GGRP.JK","260100"
"2024-01-22","ASRM.JK","0"
"2024-01-23","HERO.JK","500"
"2024-01-23","TPMA.JK","17464800"
"2024-01-23","NASA.JK","87600"
"2024-01-23","UFOE.JK","3279600"
"2024-01-23","TRGU.JK","367300"
"2024-01-23","TRIN.JK","2467000"
"2024-01-23","TOOL.JK","1260800"
"2024-01-22","TRIO.JK","0"
"2024-01-23","CNKO.JK","402000"
"2024-01-23","CINT.JK","10400"
"2024-01-23","NETV.JK","619800"
"2024-01-22","ANDI.JK","0"
"2024-01-23","ANDI.JK","2000"
"2024-01-23","BIKE.JK","5649700"
"2024-01-23","MIRA.JK","239000"
"2024-01-23","FUTR.JK","14800"
"2024-01-23","GGRM.JK","784800"
"2024-01-22","SCPI.JK","0"
"2024-01-23","GMTD.JK","24300"
"2024-01-23","FAPA.JK","12300"
"2024-01-23","HAIS.JK","3787600"
"2024-01-23","HALO.JK","73600"
"2024-01-23","KKES.JK","516200"
"2024-01-23","PADI.JK","171000"
"2024-01-23","VKTR.JK","48050600"
"2024-01-23","TRJA.JK","10989700"
"2024-01-23","TRON.JK","3336100"
"2024-01-23","KRYA.JK","14370700"
"2024-01-23","TOBA.JK","10259900"
"2024-01-23","LOPI.JK","325200"
"2024-01-23","INPS.JK","789200"
"2024-01-23","MPXL.JK","38973000"
"2024-01-23","GZCO.JK","223956700"
"2024-01-23","HRUM.JK","11219200"
"2024-01-23","ICON.JK","1300"
"2024-01-23","AMAG.JK","20200"
"2024-01-23","PNBS.JK","5829700"
"2024-01-23","PTIS.JK","79200"
"2024-01-23","IBFN.JK","1000"
"2024-01-23","RCCC.JK","30800"
"2024-01-23","PGUN.JK","800"
"2024-01-23","CLPI.JK","48800"
"2024-01-23","PJAA.JK","236300"
"2024-01-23","SOTS.JK","122100"
"2024-01-23","PKPK.JK","374600"
"2024-01-23","PLAN.JK","169400"
"2024-01-23","ARGO.JK","20500"
"2024-01-23","PTPP.JK","9825100"
"2024-01-23","ICBP.JK","3755700"
"2024-01-23","BABY.JK","108412400"
"2024-01-23","BMSR.JK","86800"
"2024-01-23","DFAM.JK","3152100"
"2024-01-23","VINS.JK","638600"
"2024-01-22","CNTX.JK","0"
"2024-01-22","VIVA.JK","0"
"2024-01-23","VIVA.JK","200"
"2024-01-22","KAYU.JK","0"
"2024-01-23","COAL.JK","16417100"
"2024-01-23","COCO.JK","6400"
"2024-01-22","WIKA.JK","0"
"2024-01-23","ARCI.JK","10324300"
"2024-01-23","PTSN.JK","653000"
"2024-01-22","HOME.JK","0"
"2024-01-23","HOPE.JK","1284200"
"2024-03-26","EMDE.JK","0"
"2024-03-27","EMDE.JK","5100"
"2024-03-26","BINO.JK","0"
"2024-03-27","BINO.JK","684000"
"2024-03-26","CARE.JK","0"
"2024-03-26","KBAG.JK","0"
"2024-03-27","KBAG.JK","143500"
"2024-03-26","KAEF.JK","0"
"2024-03-27","KAEF.JK","47160400"
"2024-03-26","CNMA.JK","0"
"2024-03-27","CNMA.JK","24146800"
"2024-03-27","KBLM.JK","339600"
"2024-03-26","BIPI.JK","0"
"2024-03-27","ERAA.JK","15441500"
"2024-03-27","CTRA.JK","18349300"
"2024-03-27","SDMU.JK","29000"
"2024-03-27","SDPC.JK","433000"
"2024-03-27","SDRA.JK","50200"
"2024-03-27","DRMA.JK","2889600"
"2024-03-27","ELPI.JK","14782900"
"2024-03-27","SEMA.JK","1467900"
"2024-03-26","AHAP.JK","0"
"2024-03-27","AHAP.JK","11000800"
"2024-03-26","AISA.JK","0"
"2024-03-27","AISA.JK","2274400"
"2024-03-26","AKKU.JK","0"
"2024-03-27","AKKU.JK","3000"
"2024-03-27","KDSI.JK","3000"
"2024-03-27","SHID.JK","98500"
"2024-01-23","GLVA.JK","43600"
"2024-01-23","CPIN.JK","6736300"
"2024-01-23","RELI.JK","300"
"2024-01-22","CPRI.JK","0"
"2024-01-23","DADA.JK","108321200"
"2024-01-23","AXIO.JK","2175100"
"2024-01-23","AYLS.JK","3800"
"2024-01-23","BAUT.JK","200200"
"2024-01-23","GPRA.JK","1884000"
"2024-01-23","CITY.JK","1703800"
"2024-01-23","BBLD.JK","1404200"
"2024-01-23","OBMD.JK","719300"
"2024-01-23","KOCI.JK","1065400"
"2024-01-22","AGAR.JK","0"
"2024-01-23","DVLA.JK","13200"
"2024-01-23","BIMA.JK","2254700"
"2024-01-23","EKAD.JK","252100"
"2024-01-23","DGNS.JK","282900"
"2024-01-23","GPSO.JK","16159900"
"2024-01-23","OILS.JK","463500"
"2024-01-23","OKAS.JK","1761100"
"2024-01-23","GSMF.JK","100400"
"2024-01-23","OPMS.JK","708900"
"2024-01-23","ERAL.JK","2430000"
"2024-01-23","GWSA.JK","450400"
"2024-01-23","INAI.JK","49700"
"2024-01-23","SFAN.JK","189700"
"2024-01-23","BELL.JK","10814200"
"2024-01-23","ARTO.JK","13770800"
"2024-01-23","SGER.JK","1416400"
"2024-01-23","INCI.JK","4400"
"2024-01-23","CLAY.JK","281500"
"2024-01-23","INDR.JK","59200"
"2024-01-23","HDIT.JK","600"
"2024-01-23","PDES.JK","39900"
"2024-01-23","BCIC.JK","637100"
"2024-01-23","ALKA.JK","22900"
"2024-01-23","IDEA.JK","32881600"
"2024-01-22","HKMU.JK","0"
"2024-01-23","BCIP.JK","913600"
"2024-01-23","PEHA.JK","1050100"
"2024-01-23","BDKR.JK","5520800"
"2024-01-23","INOV.JK","34900"
"2024-01-22","INTA.JK","0"
"2024-01-22","HELI.JK","0"
"2024-01-23","UNIQ.JK","17653400"
"2024-01-23","LAND.JK","578800"
"2024-01-23","NELY.JK","2072700"
"2024-01-22","OCAP.JK","0"
"2024-01-23","PGLI.JK","12000"
"2024-01-23","WINE.JK","2478600"
"2024-01-23","WOMF.JK","754000"
"2024-01-22","YULE.JK","0"
"2024-01-23","YULE.JK","18700"
"2024-01-23","ZATA.JK","9900"
"2024-01-23","ZBRA.JK","46000"
"2024-01-23","ATIC.JK","24600"
"2024-01-23","PLIN.JK","700"
"2024-01-23","PNGO.JK","4500"
"2024-01-23","CITA.JK","147300"
"2024-01-23","KBLV.JK","67400"
"2024-01-23","LPLI.JK","18900"
"2024-01-23","BRMS.JK","85066000"
"2024-01-23","SUNI.JK","232600"
"2024-01-23","MTLA.JK","11900"
"2024-01-23","IRSX.JK","38100"
"2024-01-22","PNSE.JK","0"
"2024-01-23","SMCB.JK","4274600"
"2024-01-23","ADES.JK","24000"
"2024-01-23","MCOR.JK","904200"
"2024-01-22","POLA.JK","0"
"2024-01-23","POLI.JK","12400"
"2024-01-22","POLY.JK","0"
"2024-01-23","POLY.JK","5000"
"2024-01-23","FWCT.JK","1791800"
"2024-03-27","MDRN.JK","1722500"
"2024-03-27","SINI.JK","183100"
"2024-03-27","SIPD.JK","1800"
"2024-03-27","BKDP.JK","1538100"
"2024-03-27","KEJU.JK","7900"
"2024-03-27","KIAS.JK","810300"
"2024-03-27","KICI.JK","338900"
"2024-03-27","ENRG.JK","15371600"
"2024-03-27","FILM.JK","2385200"
"2024-03-27","FREN.JK","731864000"
"2024-03-27","SKBM.JK","1600"
"2024-03-27","BMRI.JK","46295700"
"2024-03-27","BBRI.JK","73308900"
"2024-03-27","GHON.JK","3100"
"2024-03-27","KIOS.JK","14700"
"2024-03-27","HEXA.JK","301600"
"2024-03-27","JAWA.JK","82700"
"2024-03-26","IIKP.JK","0"
"2024-03-27","KJEN.JK","1472400"
"2024-03-27","KMDS.JK","390500"
"2024-03-27","SKLT.JK","27100"
"2024-03-27","KOBX.JK","162800"
"2024-03-26","BKSL.JK","0"
"2024-03-27","BKSL.JK","64574000"
"2024-03-27","AKRA.JK","61247600"
"2024-03-27","ISSP.JK","4738200"
"2024-03-27","BTPN.JK","146600"
"2024-03-27","SKRN.JK","837500"
"2024-03-27","SLIS.JK","76709800"
"2024-03-27","SMAR.JK","21100"
"2024-03-27","BKSW.JK","4326200"
"2024-01-23","CPRO.JK","130138000"
"2024-01-23","TGUK.JK","5975400"
"2024-01-23","TFAS.JK","163300"
"2024-01-23","CHIP.JK","1007400"
"2024-01-23","JARR.JK","2643000"
"2024-01-23","AYAM.JK","69931900"
"2024-01-23","LINK.JK","264800"
"2024-01-23","BYAN.JK","221600"
"2024-01-23","IATA.JK","1957900"
"2024-01-23","WIRG.JK","20843600"
"2024-01-23","NINE.JK","4250700"
"2024-01-23","BBTN.JK","30784600"
"2024-01-23","BCAP.JK","13905500"
"2024-01-23","BOGA.JK","106317200"
"2024-01-23","BEBS.JK","12900"
"2024-01-23","BINA.JK","313800"
"2024-01-23","IBOS.JK","4047800"
"2024-01-23","BANK.JK","7450900"
"2024-01-23","PPGL.JK","456900"
"2024-01-23","BATA.JK","830900"
"2024-01-23","CFIN.JK","5808600"
"2024-01-23","CRAB.JK","3442400"
"2024-01-23","DMMX.JK","3957800"
"2024-01-23","IFII.JK","42700"
"2024-01-23","TAMA.JK","16400"
"2024-01-23","DSNG.JK","36286800"
"2024-01-23","EMTK.JK","21612300"
"2024-01-23","ENAK.JK","27000"
"2024-01-23","ESSA.JK","23132100"
"2024-01-23","PPRE.JK","3438800"
"2024-01-23","CSIS.JK","954400"
"2024-01-23","BAPA.JK","1008200"
"2024-01-23","GDST.JK","1444200"
"2024-01-23","DNAR.JK","174800"
"2024-01-23","PPRO.JK","2200"
"2024-01-23","HMSP.JK","10980800"
"2024-01-23","IFSH.JK","21700"
"2024-01-23","PRAS.JK","60500"
"2024-01-23","PRAY.JK","19900"
"2024-01-23","RAJA.JK","36559700"
"2024-01-23","INDY.JK","6700900"
"2024-01-23","IPTV.JK","101800"
"2024-01-23","CSRA.JK","44200"
"2024-01-23","PRIM.JK","23273400"
"2024-01-23","PSDN.JK","5551900"
"2024-01-23","PSGO.JK","108100"
"2024-01-23","IGAR.JK","214500"
"2024-01-23","CLEO.JK","1606700"
"2024-01-23","GEMS.JK","84000"
"2024-01-23","ARNA.JK","1088800"
"2024-01-23","PTPW.JK","43400"
"2024-01-23","ASGR.JK","1963600"
"2024-01-23","CSAP.JK","400"
"2024-01-23","PTRO.JK","14333700"
"2024-01-23","LSIP.JK","5172300"
"2024-01-23","MAPI.JK","38670500"
"2024-01-23","PTSP.JK","1000"
"2024-01-23","MASA.JK","3800"
"2024-01-23","PUDP.JK","14200"
"2024-01-23","PURA.JK","400"
"2024-01-23","MBAP.JK","59400"
"2024-01-23","NIRO.JK","489700"
"2024-01-23","BEER.JK","461100"
"2024-01-23","GOLD.JK","3100"
"2024-01-23","BELI.JK","7596700"
"2024-01-23","BGTG.JK","3032100"
"2024-01-23","HATM.JK","72911200"
"2024-01-23","IKBI.JK","111400"
"2024-01-23","MDLN.JK","5961600"
"2024-01-23","GOOD.JK","805400"
"2024-01-23","MEDC.JK","50107700"
"2024-01-23","MGRO.JK","4849200"
"2024-01-23","DAYA.JK","75400"
"2024-01-23","DEAL.JK","4700200"
"2024-01-23","DEPO.JK","18800"
"2024-01-23","DEWI.JK","2702100"
"2024-01-23","DGIK.JK","6346700"
"2024-01-23","JAST.JK","1106700"
"2024-01-23","PYFA.JK","1160800"
"2024-01-23","ASII.JK","176612600"
"2024-01-23","BBHI.JK","364200"
"2024-01-23","BSBK.JK","11481200"
"2024-01-23","CASS.JK","708200"
"2024-01-23","MSKY.JK","243370800"
"2024-01-23","RAAM.JK","6772600"
"2024-01-23","MSTI.JK","762000"
"2024-01-23","EURO.JK","176100"
"2024-01-23","AWAN.JK","485200"
"2024-01-23","DIGI.JK","2916300"
"2024-01-23","RMKO.JK","13667100"
"2024-01-23","MTEL.JK","27747000"
"2024-01-23","HRME.JK","600"
"2024-01-23","ADRO.JK","80570400"
"2024-01-23","MYOH.JK","58000"
"2024-01-23","NATO.JK","365243400"
"2024-01-23","PACK.JK","1366000"
"2024-01-23","SOUL.JK","29067500"
"2024-01-23","MAYA.JK","404796700"
"2024-01-23","DOID.JK","11022000"
"2024-01-23","NCKL.JK","15212200"
"2024-01-23","IMJS.JK","1180200"
"2024-01-23","INAF.JK","350300"
"2024-01-23","RANC.JK","3900"
"2024-01-23","INDS.JK","16800"
"2024-01-23","ELSA.JK","38755100"
"2024-01-22","RBMS.JK","0"
"2024-01-23","INDX.JK","29253600"
"2024-01-22","JECC.JK","0"
"2024-01-23","JECC.JK","100"
"2024-01-23","RDTX.JK","3100"
"2024-01-23","BDMN.JK","1769000"
"2024-01-23","MLIA.JK","5472400"
"2024-01-23","REAL.JK","966200"
"2024-01-23","RICY.JK","17108200"
"2024-01-23","ZYRX.JK","285600"
"2024-01-23","MMLP.JK","1470200"
"2024-01-23","INPP.JK","3224300"
"2024-01-23","RIGS.JK","126400"
"2024-01-23","SIDO.JK","32349900"
"2024-01-23","APLN.JK","9542600"
"2024-01-23","BHIT.JK","36000"
"2024-01-23","INRU.JK","27800"
"2024-01-23","INTP.JK","2046200"
"2024-01-23","GTBO.JK","678200"
"2024-01-23","OLIV.JK","1267400"
"2024-01-23","ASSA.JK","3765200"
"2024-01-23","RISE.JK","19500"
"2024-01-23","MPMX.JK","20322200"
"2024-01-23","IPAC.JK","200"
"2024-01-23","DIVA.JK","197000"
"2024-01-23","RODA.JK","1500"
"2024-01-23","ACES.JK","71171300"
"2024-01-23","MYOR.JK","3317900"
"2024-01-23","IPCM.JK","509300"
"2024-01-23","NISP.JK","8020200"
"2024-01-23","NAYZ.JK","144900"
"2024-01-23","NOBU.JK","3522700"
"2024-01-23","IPPE.JK","2000"
"2024-01-23","ROTI.JK","142900"
"2024-01-23","IRRA.JK","6884700"
"2024-01-23","ISAT.JK","4115500"
"2024-01-23","BNGA.JK","13001300"
"2024-01-23","ITIC.JK","666300"
"2024-01-23","AALI.JK","1051900"
"2024-01-23","BIKA.JK","200"
"2024-01-23","ITMG.JK","1207800"
"2024-01-23","TSPC.JK","1927400"
"2024-01-23","RSGK.JK","400"
"2024-01-23","AUTO.JK","1531800"
"2024-01-23","POWR.JK","2356300"
"2024-01-23","RUIS.JK","15121900"
"2024-03-27","JMAS.JK","544800"
"2024-03-27","BLTZ.JK","4600"
"2024-03-27","JSMR.JK","10773600"
"2024-03-27","KOPI.JK","7800"
"2024-03-27","BLUE.JK","69200"
"2024-03-26","KPAL.JK","0"
"2024-03-27","SOFA.JK","341000"
"2024-03-27","BMBL.JK","7691600"
"2024-03-27","BMHS.JK","360700"
"2024-03-26","ENVY.JK","0"
"2024-03-27","SMIL.JK","151564400"
"2024-03-27","SMKL.JK","96500"
"2024-03-27","KIJA.JK","120348100"
"2024-03-27","ENZO.JK","121000"
"2024-03-27","CHEM.JK","17118900"
"2024-03-27","EPAC.JK","1197700"
"2024-03-26","BBSI.JK","0"
"2024-03-27","BBSI.JK","53900"
"2024-03-27","LPCK.JK","113700"
"2024-03-27","CUAN.JK","2818900"
"2024-03-27","PWON.JK","71727500"
"2024-03-26","KPAS.JK","0"
"2024-03-27","SMKM.JK","2192800"
"2024-03-27","BNLI.JK","94000"
"2024-03-27","ESIP.JK","180300"
"2024-03-27","BOLA.JK","2452200"
"2024-03-27","BISI.JK","4146400"
"2024-03-27","ESTA.JK","376100"
"2024-03-27","FAST.JK","102900"
"2024-03-27","PZZA.JK","143200"
"2024-03-26","RIMO.JK","0"
"2024-03-27","SIMP.JK","1250600"
"2024-03-27","ALDO.JK","132700"
"2024-03-27","BBKP.JK","21791600"
"2024-03-27","ASDM.JK","44400"
"2024-03-27","CASA.JK","381000"
"2024-03-27","RMKE.JK","1837200"
"2024-03-27","SNLK.JK","4084300"
"2024-03-27","SOCI.JK","4149500"
"2024-03-27","ACST.JK","5406800"
"2024-03-27","KKGI.JK","8543400"
"2024-03-27","SCMA.JK","57606400"
"2024-03-27","ESTI.JK","78300"
"2024-03-27","SOSS.JK","500"
"2024-03-26","FASW.JK","0"
